pickup_year,pickup_month,pickup_day,pickup_dayofweek,pickup_time,pickup_location_code,dropoff_location_code,trip_distance,trip_length,fare_amount,fees_amount,tolls_amount,tip_amount,total_amount,payment_type
2016,3,28,1,4,4,2,15.8,2824,52,0.8,5.54,0,58.34,2
2016,3,28,1,4,2,4,17.4,2812,52,5.3,5.54,0,62.84,2
2016,3,28,1,4,3,4,10.27,1875,32.5,1.8,5.54,7.97,47.81,1
2016,3,28,1,4,2,4,21.14,3047,52,5.3,5.54,0,62.84,2
2016,3,28,1,4,3,6,3.2,787,13,1.8,0,1.29,16.09,1
2016,3,28,1,4,2,6,9.39,2062,32,1.8,0,2,35.8,1
2016,3,28,1,4,2,1,14.86,3449,51.5,1.8,0,0,53.3,2
2016,3,28,1,4,4,2,15.98,3426,52,5.3,0,11.46,68.76,1
2016,3,28,1,4,3,4,8.5,1154,25,1.8,5.54,9.7,42.04,1
2016,3,28,1,4,4,2,20.2,3669,52,0.8,5.54,11.66,70,1
2016,3,28,1,4,4,2,16.18,3222,52,5.3,0,0,57.3,2
2016,3,28,1,4,3,4,10.7,1513,31,1.8,5.54,9.55,47.89,1
2016,3,28,1,4,3,4,9.42,1995,33,1.8,5.54,10.08,50.42,1
2016,3,28,1,4,2,4,20.79,2904,52,5.3,5.54,12.57,75.41,1
2016,3,28,1,4,4,3,10.8,1798,33,1.8,5.54,0,40.34,2
2016,3,28,1,4,3,4,12.56,1914,37.5,1.8,5.54,7,51.84,1
2016,3,28,1,4,2,4,18.5,3838,52,5.3,5.54,0,62.84,2
2016,3,28,1,4,2,4,17.6,2211,52,5.3,0,11.45,68.75,1
2016,3,28,1,4,3,4,9.6,2016,32,1.8,0,0,33.8,2
2016,3,28,1,4,3,4,9.92,1374,29,1.8,5.54,7.27,43.61,1
2016,3,28,1,4,4,3,13.35,1316,36.5,1.8,5.54,8.77,52.61,1
2016,3,28,1,4,2,4,17,2639,52,5.3,5.54,12.55,75.39,1
2016,3,28,1,4,2,4,17.8,2098,52,5.3,5.54,12.55,75.39,1
2016,3,28,1,4,2,3,11.7,1884,37,1.8,0,0,38.8,2
2016,3,28,1,4,2,4,19.83,2672,52,5.3,0,11.46,68.76,1
2016,3,28,1,4,3,4,8.9,1793,30.5,1.8,5.54,9.45,47.29,1
2016,3,28,1,4,3,4,9.5,1709,30,1.8,5.54,7.45,44.79,1
2016,3,28,1,4,3,4,7.9,1052,23.5,1.8,5.54,4,34.84,1
2016,3,28,1,4,3,4,10.4,1493,30.5,1.8,5.54,10,47.84,1
2016,3,28,1,4,3,4,9.42,1478,29,1.8,5.54,0,36.34,2
2016,3,28,1,4,2,4,20.7,2682,52,5.3,5.54,10,72.84,1
2016,3,28,1,4,2,4,16.9,2561,52,5.3,5.54,0,62.84,2
2016,3,28,1,4,3,4,8.12,1168,25,1.8,5.54,0,32.34,2
2016,3,28,1,4,2,2,0.33,75,3.5,1.8,0,1.06,6.36,1
2016,3,28,1,4,3,4,8.6,1402,28,1.8,5.54,5,40.34,1
2016,3,28,1,4,4,2,18.23,2313,52,5.3,0,11.46,68.76,1
2016,3,28,1,4,3,4,9.65,1394,29.5,1.8,5.54,7.37,44.21,1
2016,3,28,1,4,2,4,18.36,2458,52,5.3,0,7,64.3,1
2016,3,28,1,4,3,1,8.72,1376,27,1.8,0,5.76,34.56,1
2016,3,28,1,4,3,4,8.82,1298,27,1.8,5.54,7,41.34,1
2016,3,28,1,4,2,4,18.18,2472,52,5.3,5.54,12.57,75.41,1
2016,3,28,1,4,2,6,5.5,598,16.5,1.8,0,0,18.3,2
2016,3,28,1,4,3,3,17.8,2,2.5,1.8,0,0,4.3,2
2016,3,28,1,4,4,2,19.9,2267,52,5.3,5.54,10,72.84,1
2016,3,28,1,4,3,4,8.94,1123,26,1.8,5.54,6.67,40.01,1
2016,3,28,1,4,4,3,9,1062,26.5,1.3,5.54,0,33.34,2
2016,3,28,1,4,3,4,10.69,1362,31.5,1.8,5.54,0,38.84,2
2016,3,28,1,4,2,4,18.3,2238,52,5.3,5.54,0,62.84,2
2016,3,28,1,4,3,4,12.2,1897,37,1.8,5.54,8.85,53.19,1
2016,3,28,1,4,2,6,3.1,540,12,1.3,0,0,13.3,2
2016,3,28,1,4,2,1,11.86,2070,37.5,1.8,0,7.86,47.16,1
2016,3,28,1,4,3,4,9.08,1067,26.5,1.8,5.54,10,43.84,1
2016,3,28,1,4,2,6,11.75,1022,32,1.8,0,0,33.8,2
2016,3,28,1,4,3,4,8.1,986,23.5,1.8,5.54,6,36.84,1
2016,3,28,1,4,3,1,11.62,1531,33,1.8,0,6.96,41.76,1
2016,3,28,1,4,2,6,4.9,647,16,1.3,0,0,17.3,1
2016,3,28,1,5,2,2,2.11,910,11.5,1.3,0,1,13.8,1
2016,3,28,1,5,2,4,17.8,14197,52,0.8,5.54,0,58.34,1
2016,3,28,1,5,3,4,10,1610,31.5,1.3,5.54,0,38.34,2
2016,3,28,1,5,3,4,10.1,1523,31.5,1.3,5.54,7.25,45.59,1
2016,3,28,1,5,4,2,17.1,2153,52,0.8,5.54,0,58.34,1
2016,3,28,1,5,2,4,18.5,2901,52,0.8,5.54,0,58.34,2
2016,3,28,1,5,2,4,17.81,2445,52,0.8,5.54,11.67,70.01,1
2016,3,28,1,5,3,4,9.1,1241,27.5,1.3,5.54,6.85,41.19,1
2016,3,28,1,5,2,4,17.9,1683,52,0.8,5.54,0,58.34,2
2016,3,28,1,5,4,3,9.75,1771,31.5,1.3,0,6.56,39.36,1
2016,3,28,1,5,4,2,16.9,1626,52,0.8,5.54,0,58.34,2
2016,3,28,1,5,3,4,10.1,1458,30.5,1.3,5.54,6,43.34,1
2016,3,28,1,5,4,2,16.18,1503,52,0.8,5.54,14.58,72.92,1
2016,3,28,1,5,2,4,18.84,2052,52,0.8,0,8,60.8,1
2016,3,28,1,5,3,4,10.77,1363,30.5,1.3,0,6.36,38.16,1
2016,3,28,1,5,3,6,7.9,1046,23,1.3,0,4.86,29.16,1
2016,3,28,1,5,3,4,10.06,1328,29.5,1.3,5.54,10.9,47.24,1
2016,3,28,1,5,2,4,17.4,1757,52,0.8,5.54,10,68.34,1
2016,3,28,1,5,3,6,8,889,23,1.3,0,0,24.3,2
2016,3,28,1,5,2,4,19,2526,52,0.8,5.54,6,64.34,1
2016,3,28,1,5,3,4,11.6,1681,34,1.3,0,7.05,42.35,1
2016,3,28,1,5,2,4,18.36,2049,52,0.8,5.54,11.67,70.01,1
2016,3,28,1,5,3,4,8.3,963,24,1.3,0,5.05,30.35,1
2016,3,28,1,5,3,1,10,1475,31,1.3,0,0,32.3,2
2016,3,28,1,5,2,1,23.83,2457,65,1.3,0,13.26,79.56,1
2016,3,28,1,5,2,4,18.3,1921,52,0.8,5.54,11.65,69.99,1
2016,3,28,1,5,3,6,5.2,563,15.5,1.3,0,0,16.8,2
2016,3,28,1,5,2,4,17.4,1989,52,0.8,5.54,14.55,72.89,1
2016,3,28,1,5,3,4,11.1,1771,34,1.3,5.54,10,50.84,1
2016,3,28,1,5,3,4,13.3,1505,38.5,1.3,0,7.96,47.76,1
2016,3,28,1,5,3,1,10,1010,28.5,1.3,0,5.96,35.76,1
2016,3,28,1,5,3,6,5.9,874,19,1.3,0,5.05,25.35,1
2016,3,30,3,4,3,4,10.3,1438,29.5,1.8,5.54,5,41.84,1
2016,3,30,3,4,3,4,9.6,1483,29,1.8,5.54,9.05,45.39,1
2016,3,30,3,4,2,4,20.6,2859,52,5.3,5.54,10,72.84,1
2016,3,30,3,4,3,4,5.97,1106,20,1.8,0,0,21.8,2
2016,3,30,3,4,3,4,8.5,1564,28,1.8,0,4,33.8,1
2016,3,30,3,4,3,4,8.26,1048,24.5,1.8,5.54,6.37,38.21,1
2016,3,30,3,4,2,4,19,2667,52,5.3,5.54,0,62.84,2
2016,3,30,3,4,2,1,12.5,2793,42.5,1.8,0,13.25,57.55,1
2016,3,30,3,4,2,1,11.9,2350,38,1.8,0,0,39.8,2
2016,3,30,3,4,3,4,10.5,1667,33,1.8,5.54,6.5,46.84,1
2016,3,30,3,4,2,2,17.2,2,2.5,1.8,0,0,4.3,2
2016,3,30,3,4,3,6,6,791,18.5,1.8,0,4.05,24.35,1
2016,3,30,3,4,3,4,9.87,1077,28,1.8,5.54,7.07,42.41,1
2016,3,30,3,4,3,6,2.73,631,11,1.8,0,2.56,15.36,1
2016,3,30,3,4,4,3,9.5,1110,28,1.8,5.54,3,38.34,1
2016,3,30,3,4,3,4,10,1860,32.5,1.8,0,0,34.3,2
2016,3,30,3,4,4,2,22,2660,52,5.3,5.54,9.43,72.27,1
2016,3,30,3,4,2,4,16.76,2081,52,5.3,5.54,0,62.84,2
2016,3,30,3,4,2,1,12.06,2463,39.5,1.8,0,4,45.3,1
2016,3,30,3,4,2,1,23.1,3137,63.5,1.8,0,13.05,78.35,1
2016,3,30,3,4,2,0,25.2,2547,68.5,1.8,5.54,9,84.84,1
2016,3,30,3,4,2,0,17.72,2256,49,1.8,5.54,0,56.34,1
2016,3,30,3,4,3,4,10.9,1302,31,1.8,5.54,5.66,44,1
2016,3,30,3,4,4,3,10.96,1465,33,1.8,5.54,6,46.34,1
2016,3,30,3,4,3,4,8.56,1071,25,1.8,5.54,0,32.34,2
2016,3,30,3,5,4,2,19.36,2413,52,5.3,0,17.19,74.49,1
2016,3,30,3,5,2,6,6.5,1184,20.5,1.3,0,5.45,27.25,1
2016,3,30,3,5,2,4,17.9,2227,52,0.8,5.54,14.55,72.89,1
2016,3,30,3,5,2,6,7.6,1407,24.5,1.3,0,0,25.8,2
2016,3,30,3,5,2,4,17,2202,52,0.8,5.54,0,58.34,2
2016,3,30,3,5,2,4,17.74,2570,52,0.8,5.54,0,58.34,2
2016,3,30,3,5,2,6,12.8,1696,36.5,1.3,0,0,37.8,2
2016,3,30,3,5,2,4,17.3,2500,52,0.8,5.54,0,58.34,2
2016,3,30,3,5,2,1,13.7,2561,43.5,1.3,0,0,44.8,1
2016,3,30,3,5,3,4,9.13,1346,28,1.3,0,5.86,35.16,1
2016,3,30,3,5,4,2,17.39,2173,52,0.8,5.54,0,58.34,2
2016,3,30,3,5,2,1,18.22,2266,52,1.3,0,10.66,63.96,1
2016,3,30,3,5,3,4,11.7,1374,33,1.3,0,6.86,41.16,1
2016,3,30,3,5,3,4,15.4,1924,44,1.3,5.54,10.17,61.01,1
2016,3,30,3,5,2,4,21.2,2665,52,0.8,5.54,11.65,69.99,1
2016,3,30,3,5,3,4,10.01,1535,30.5,1.3,5.54,7.47,44.81,1
2016,3,30,3,5,3,4,14.5,1701,41.5,1.3,5.54,9.65,57.99,1
2016,3,30,3,5,3,1,7.2,1694,26,1.3,0,0,27.3,2
2016,3,30,3,5,3,4,10.84,1745,33.5,1.3,5.54,8.07,48.41,1
2016,3,30,3,5,4,2,18.4,1664,52,0.8,5.54,5,63.34,1
2016,3,30,3,5,3,4,10.4,2026,35,1.3,0,7.25,43.55,1
2016,3,30,3,5,2,4,20.7,2675,52,0.8,5.54,0,58.34,2
2016,3,30,3,5,3,4,11.3,1618,34.5,1.3,5.54,8.25,49.59,1
2016,3,30,3,5,3,4,10.69,1835,34.5,1.3,5.54,5,46.34,1
2016,3,30,3,5,3,4,9.54,1172,27,1.3,5.54,8.46,42.3,1
2016,3,30,3,5,3,3,1.51,326,7,1.3,0,0,8.3,2
2016,3,30,3,5,3,4,9,1353,28,1.3,5.54,0,34.84,2
2016,3,30,3,5,3,4,0,2662,2.5,1.3,0,0,3.8,2
2016,3,30,3,5,3,4,8.7,1207,27,1.3,5.54,4,37.84,1
2016,3,30,3,5,3,4,10.23,1356,31,1.3,0,6.46,38.76,1
2016,3,30,3,5,2,4,18.5,1777,52,0.8,5.54,17.5,75.84,1
2016,3,30,3,5,3,4,6.85,1115,22,1.3,0,0,23.3,2
2016,3,30,3,5,3,4,9.67,1577,30.5,1.3,5.54,5,42.34,1
2016,3,30,3,5,4,3,8.86,974,25.5,1.3,5.54,0,32.34,2
2016,3,30,3,5,2,4,18.3,2128,52,0.8,5.54,0,58.34,2
2016,3,30,3,5,2,1,12.73,2273,39.5,1.3,0,8.16,48.96,1
2016,3,30,3,5,3,6,9.75,1654,30,1.3,0,0,31.3,2
2016,3,30,3,5,3,4,14.75,1521,40.5,1.3,5.54,9.47,56.81,1
2016,3,30,3,5,2,1,15.03,1856,42.5,1.3,0,8.76,52.56,1
2016,3,30,3,5,2,4,19.9,1859,52,0.8,5.54,0,58.34,2
2016,3,30,3,5,3,4,8.5,914,24,1.3,5.54,6.17,37.01,1
2016,3,30,3,5,3,4,8.06,1067,24,1.3,5.54,6.17,37.01,1
2016,3,30,3,5,2,4,18.5,1697,52,0.8,5.54,11.65,69.99,1
2016,3,30,3,5,3,1,15.03,1489,41,1.3,0,8.46,50.76,1
2016,3,30,3,5,3,4,11.91,1742,35.5,1.3,5.54,8.47,50.81,1
2016,3,30,3,5,3,6,5.9,880,19,1.3,0,0,20.3,2
2016,3,30,3,5,2,2,23.95,1825,62.5,1.3,5.54,0,69.34,2
2016,3,30,3,5,2,4,18.4,2023,52,0.8,5.54,0,58.34,2
2016,3,30,3,5,3,4,8.9,1218,26.5,1.3,5.54,6.65,39.99,1
2016,3,30,3,5,3,4,13.1,2488,42,1.3,5.54,12.2,61.04,1
2016,3,30,3,5,3,4,9.93,1333,29.5,1.3,5.54,7.27,43.61,1
2016,4,24,7,4,3,4,11.6,2197,37,0.8,0,6,43.8,1
2016,4,24,7,4,4,3,12,2302,38,1.8,0,0,39.8,2
2016,4,24,7,4,2,4,18.2,3361,52,0.8,5.54,0,58.34,2
2016,4,24,7,4,4,2,17.43,2997,52,0.8,0,10.56,63.36,1
2016,4,24,7,4,3,1,13,1687,36.5,0.8,0,7.45,44.75,1
2016,4,24,7,4,4,2,22,2930,52,0.8,5.54,6.66,65,1
2016,4,24,7,4,4,2,17.2,2830,52,0.8,5.54,1.66,60,1
2016,4,24,7,4,2,4,17.5,2841,52,0.8,5.54,11.65,69.99,1
2016,4,24,7,4,4,2,16.31,2559,52,0.8,0,10.56,63.36,1
2016,4,24,7,4,2,1,15.28,2926,46.5,0.8,0,0,47.3,2
2016,4,24,7,4,3,4,9.33,1403,27.5,0.8,5.54,6.77,40.61,1
2016,4,24,7,4,4,3,8.14,1391,26,0.8,5.54,6.47,38.81,1
2016,4,24,7,4,4,3,10.2,1716,32,0.8,0,0,32.8,2
2016,4,24,7,4,3,4,14.58,1521,40,0.8,5.54,9.27,55.61,1
2016,4,24,7,4,4,2,20.6,2994,52,0.8,5.54,11,69.34,1
2016,4,24,7,4,3,4,8.23,1328,26,0.8,5.54,6.47,38.81,1
2016,4,24,7,4,2,4,17.5,3527,52,0.8,5.54,11.65,69.99,1
2016,4,24,7,4,2,6,15.1,3097,48,0.8,0,9.75,58.55,1
2016,4,24,7,4,3,6,2.54,424,9,0.8,0,0,9.8,2
2016,4,24,7,4,4,2,17.96,1925,52,0.8,5.54,11.67,70.01,1
2016,4,24,7,4,3,4,9.3,1517,28.5,0.8,5.54,0,34.84,2
2016,4,24,7,4,3,4,10.1,1823,31,0.8,5.54,7.45,44.79,1
2016,4,24,7,4,4,3,11.07,1956,35,0.8,5.54,6,47.34,1
2016,4,24,7,4,2,6,11.73,3220,42.5,0.8,0,0,43.3,2
2016,4,24,7,4,4,3,10.5,1626,32.5,0.8,5.54,9.7,48.54,1
2016,4,24,7,4,2,1,11.8,2370,38.5,1.8,0,0,40.3,2
2016,4,24,7,4,3,4,9.7,1640,30,0.8,5.54,9.05,45.39,1
2016,4,24,7,4,3,4,8.35,1298,24.5,0.8,5.54,5,35.84,1
2016,4,24,7,4,3,4,6.8,1048,21,0.8,5.54,5.45,32.79,1
2016,4,24,7,4,3,4,9.7,1247,27.5,0.8,5.54,6,39.84,1
2016,4,24,7,4,4,2,20.83,2778,52,0.8,5.54,11.67,70.01,1
2016,4,24,7,4,4,2,16,2530,52,0.8,5.54,11.65,69.99,1
2016,4,24,7,4,3,4,10.13,1776,31.5,0.8,5.54,9.46,47.3,1
2016,4,24,7,4,4,3,10.8,1640,32,0.8,5.54,0,38.34,2
2016,4,24,7,4,2,4,19.03,3673,52,0.8,0,15.84,68.64,1
2016,4,24,7,4,2,1,20.7,1963,55.5,0.8,0,0,56.3,2
2016,4,24,7,4,4,3,9.02,1229,26.5,0.8,5.54,6.57,39.41,1
2016,4,24,7,4,3,4,11.44,1814,34.5,0.8,5.54,0,40.84,2
2016,4,24,7,4,3,6,2.6,687,10.5,0.8,0,0,11.3,2
2016,4,24,7,4,4,2,22.7,2742,52,0.8,5.54,0,58.34,2
2016,4,24,7,4,3,1,7.36,1362,23.5,0.8,0,0,24.3,2
2016,4,24,7,4,3,4,15.6,1684,42.5,0.8,5.54,0,48.84,2
2016,4,24,7,4,2,4,18,3262,52,0.8,5.54,14.55,72.89,1
2016,4,24,7,4,2,4,18.3,3112,52,0.8,5.54,8,66.34,1
2016,4,24,7,4,3,4,9.6,1808,31,0.8,5.54,0,37.34,2
2016,4,24,7,4,3,4,9.09,1692,30,0.8,5.54,5,41.34,1
2016,4,24,7,4,3,1,12.19,1762,36,0.8,0,7.36,44.16,1
2016,4,24,7,4,2,4,16.5,2763,52,0.8,5.54,6,64.34,1
2016,4,24,7,4,3,4,8.59,1590,28,0.8,5.54,8.58,42.92,1
2016,4,24,7,4,2,4,18.21,3019,52,0.8,5.54,0,58.34,2
2016,4,24,7,4,3,4,7.83,1144,23.5,0.8,5.54,4.48,34.32,1
2016,4,24,7,4,4,2,15.02,2151,52,0.8,5.54,11.67,70.01,1
2016,4,24,7,4,3,1,7.02,1163,21.5,0.8,0,5,27.3,1
2016,4,24,7,4,2,4,17.28,2996,52,0.8,0,10.56,63.36,1
2016,4,24,7,4,3,4,12.61,1749,37,0.8,0,3.2,41,1
2016,4,24,7,4,2,4,18.5,2535,52,0.8,5.54,11.65,69.99,1
2016,4,24,7,4,3,4,9.3,1541,29.5,0.8,0,6.05,36.35,1
2016,4,24,7,4,4,3,11.28,1631,33.5,0.8,5.54,0,39.84,2
2016,4,24,7,4,2,2,0.1,84,3,0.8,0,0,3.8,3
2016,4,24,7,4,3,4,10.67,1474,31,0.8,5.54,9.34,46.68,1
2016,4,24,7,4,3,4,10.5,1656,31.5,0.8,5.54,5,42.84,1
2016,4,24,7,4,4,2,15.01,1764,52,0.8,5.54,0,58.34,2
2016,4,24,7,4,3,3,0,11,2.5,0.8,0,0,3.3,2
2016,4,24,7,4,2,1,15.81,2402,46,0.8,0,9.36,56.16,1
2016,4,24,7,4,3,4,9.6,1750,30.5,0.8,5.54,7.35,44.19,1
2016,4,24,7,4,3,6,9.91,1230,29.5,0.8,0,6.06,36.36,1
2016,4,24,7,4,3,4,9.5,1676,30.5,0.8,0,6.25,37.55,1
2016,4,24,7,4,4,2,18.2,2514,52,0.8,5.54,0,58.34,2
2016,4,24,7,4,4,3,10.7,1200,29.5,0.8,5.54,7.17,43.01,1
2016,4,24,7,4,3,4,14.58,2075,42,0.8,0,0,42.8,1
2016,4,24,7,4,2,4,18.18,2810,52,0.8,0,10.56,63.36,1
2016,4,24,7,4,3,4,8.8,1145,26,0.8,5.54,6.45,38.79,1
2016,4,24,7,4,2,4,18,3315,52,0.8,5.54,0,58.34,2
2016,4,24,7,4,2,4,18.9,3018,52,0.8,5.54,11.65,69.99,1
2016,4,24,7,4,3,4,8.84,1657,28.5,0.8,5.54,6.97,41.81,1
2016,4,24,7,4,4,2,15.21,2026,52,0.8,5.54,0,58.34,1
2016,4,24,7,4,2,4,18.17,2984,52,0.8,0,10.56,63.36,1
2016,4,24,7,4,3,4,11.93,2496,40,0.8,5.54,9.27,55.61,1
2016,4,24,7,4,2,6,15.39,2181,44,0.8,0,6.2,51,1
2016,4,24,7,4,4,2,18,2637,52,0.8,5.54,2,60.34,1
2016,4,24,7,4,2,2,0.01,7,2.5,0.8,0,0,3.3,2
2016,4,24,7,4,2,4,19.62,3764,52,0.8,5.54,11.67,70.01,1
2016,4,24,7,4,3,4,10.2,1334,29.5,0.8,5.54,8,43.84,1
2016,4,24,7,4,3,1,8.5,1219,25.5,0.8,0,3.5,29.8,1
2016,4,24,7,4,3,4,9.68,1321,28.5,0.8,5.54,6.97,41.81,1
2016,4,24,7,4,2,4,16.6,2885,52,0.8,5.54,0,58.34,2
2016,4,24,7,4,4,3,8.19,813,23,0.8,5.54,4.5,33.84,1
2016,4,24,7,4,4,3,9.68,1171,28,0.8,5.54,7,41.34,1
2016,4,24,7,4,3,6,5.4,702,17,0.8,0,0,17.8,2
2016,4,24,7,4,2,4,17.2,2576,52,0.8,5.54,0,58.34,1
2016,4,24,7,4,2,4,17.56,2821,52,0.8,5.54,11.67,70.01,1
2016,4,24,7,4,3,4,10.55,1548,31,0.8,5.54,3,40.34,1
2016,4,24,7,4,3,6,6.49,1179,21.5,0.8,0,0,22.3,2
2016,4,24,7,4,2,4,18.22,3533,52,0.8,5.54,11.67,70.01,1
2016,4,24,7,4,4,2,17.3,3227,52,0.8,0,0,52.8,2
2016,4,24,7,4,2,7,23.4,2085,62,1.8,11.08,0,74.88,2
2016,4,24,7,4,2,2,0,2,2.5,1.3,0,0,3.8,3
2016,4,24,7,4,2,4,18.21,2496,52,0.8,5.54,14.58,72.92,1
2016,4,24,7,4,3,4,12,1817,35.5,0.8,5.54,8,49.84,1
2016,4,24,7,4,3,1,9.17,1624,29,0.8,0,5.96,35.76,1
2016,4,24,7,5,3,0,11,1223,32,1.3,5.54,7.75,46.59,1
2016,4,24,7,5,3,4,9.79,2073,32,1.3,5.54,0,38.84,1
2016,4,24,7,5,2,6,15.13,2486,45,1.3,0,0,46.3,2
2016,4,24,7,5,2,4,17.29,2395,52,0.8,5.54,14.58,72.92,1
2016,4,24,7,5,2,4,20.2,3654,52,0.8,0,10.55,63.35,1
2016,4,24,7,5,3,4,10.28,1178,28.5,1.3,5.54,7.07,42.41,1
2016,4,24,7,5,2,6,8.79,1409,26,1.3,0,8.19,35.49,1
2016,4,24,7,5,2,4,20.1,3148,52,0.8,5.54,0,58.34,2
2016,4,24,7,5,2,2,0,3,2.5,1.3,0,0,3.8,3
2016,4,24,7,5,2,4,17.97,3024,52,0.8,0,0,52.8,1
2016,4,24,7,5,3,6,5.72,1155,19.5,1.3,0,4.16,24.96,1
2016,4,24,7,5,3,1,11.5,1196,32,1.3,0,6.65,39.95,1
2016,4,24,7,5,3,3,16.9,3,52,0.8,0,0,52.8,3
2016,4,24,7,5,3,4,12.2,1392,34,1.3,0,0,35.3,2
2016,4,24,7,5,2,4,17.8,2753,52,0.8,0,0,52.8,2
2016,4,24,7,5,3,4,8.5,1321,26.5,1.3,0,0,27.8,2
2016,4,24,7,5,3,4,10.38,1719,32,1.3,5.54,4,42.84,1
2016,4,24,7,5,2,4,17.4,2366,52,0.8,5.54,11.66,70,1
2016,4,24,7,5,3,1,10,1456,30,1.3,0,9.35,40.65,1
2016,4,24,7,5,2,4,18.47,2540,52,0.8,0,10.56,63.36,1
2016,4,24,7,5,3,4,8.7,1363,27,1.3,5.54,6.75,40.59,1
2016,4,24,7,5,2,2,0,3,2.5,1.3,0,0,3.8,2
2016,4,24,7,5,2,4,18.83,2219,52,0.8,5.54,11.67,70.01,1
2016,4,24,7,5,4,2,18.7,2999,52,0.8,0,10.56,63.36,1
2016,4,24,7,5,3,4,9.6,1464,30.5,1.3,5.54,3.5,40.84,1
2016,4,24,7,5,3,4,8.5,1562,27.5,1.3,5.54,6.87,41.21,1
2016,4,24,7,5,2,6,4.3,672,13.5,1.3,0,0,14.8,2
2016,4,24,7,5,2,4,17.91,1967,52,0.8,5.54,11.67,70.01,1
2016,4,24,7,5,3,1,10.15,1555,31,1.3,0,6,38.3,1
2016,4,24,7,5,3,4,15.08,1985,43.5,1.3,5.54,10.07,60.41,1
2016,4,24,7,5,3,4,11.35,1717,35,1.3,0,0,36.3,2
2016,4,24,7,5,3,4,10.3,1245,29.5,1.3,0,6.15,36.95,1
2016,4,24,7,5,2,1,14.4,2938,46.5,1.3,0,0,47.8,2
2016,4,24,7,5,4,2,19.9,2497,52,0.8,0,5,57.8,1
2016,4,24,7,5,3,4,9.1,1506,28,1.3,5.54,6.95,41.79,1
2016,4,24,7,5,2,4,18.63,3075,52,0.8,5.54,11.67,70.01,1
2016,4,24,7,5,2,6,8.69,1365,25.5,1.3,0,0,26.8,2
2016,4,24,7,5,3,4,9.55,1500,29,1.3,5.54,7.17,43.01,1
2016,4,24,7,5,3,4,13.4,1602,37.5,1.3,0,7.75,46.55,1
2016,4,24,7,5,3,4,8.8,1011,26,1.3,5.54,6.55,39.39,1
2016,4,24,7,5,3,4,11.28,1302,32,1.3,5.54,0,38.84,2
2016,4,24,7,5,4,2,18.76,2436,52,0.8,5.54,17.5,75.84,1
2016,4,24,7,5,3,4,12.54,1661,36,1.3,0,0,37.3,2
2016,4,24,7,5,3,4,8.4,1168,25,1.3,5.54,6.35,38.19,1
2016,4,24,7,5,2,4,18,2984,52,0.8,5.54,0,58.34,2
2016,4,24,7,5,3,4,10.87,1401,31,1.3,5.54,9.46,47.3,1
2016,4,24,7,5,3,1,12.1,1662,36,1.3,0,7.46,44.76,1
2016,4,24,7,5,2,4,19.1,2429,52,0.8,5.54,11.65,69.99,1
2016,4,24,7,5,2,4,18,2398,52,0.8,5.54,14.58,72.92,1
2016,4,24,7,5,2,4,18.8,2454,52,0.8,0,0,52.8,2
2016,4,24,7,5,2,4,17.1,2305,52,0.8,5.54,8,66.34,1
2016,4,24,7,5,3,4,10.5,1332,31,1.3,5.54,7.55,45.39,1
2016,4,24,7,5,2,4,16.72,2270,52,0.8,0,0,52.8,2
2016,4,24,7,5,2,4,17.02,2293,52,0.8,5.54,11.67,70.01,1
2016,4,24,7,5,2,4,20.01,83721,52,0.8,0,10.56,63.36,1
2016,4,24,7,5,2,1,15,2594,46,1.3,0,9.45,56.75,1
2016,4,24,7,5,2,6,6.34,755,19,1.3,0,0,20.3,2
2016,4,24,7,5,3,4,9.2,1210,27,1.3,5.54,5,38.84,1
2016,4,24,7,5,3,4,13.7,1819,39,1.3,5.54,0,45.84,2
2016,4,24,7,5,2,4,18.92,2164,52,0.8,0,10.56,63.36,1
2016,4,24,7,5,3,4,9.3,1547,29,1.3,5.54,0,35.84,2
2016,4,24,7,5,3,4,10.9,1762,33.5,1.3,5.54,8.06,48.4,1
2016,4,24,7,5,3,4,8.5,1271,25.5,1.3,5.54,5,37.34,1
2016,4,24,7,5,2,6,10.63,1637,30.5,1.3,0,0,31.8,2
2016,4,24,7,5,4,2,15.7,2113,52,0.8,0,0,52.8,2
2016,4,24,7,5,2,4,21.2,2568,52,0.8,5.54,11.65,69.99,1
2016,4,24,7,5,3,4,11.3,1387,32.5,1.3,0,6.76,40.56,1
2016,4,24,7,5,3,4,11.79,1669,34,1.3,5.54,5,45.84,1
2016,4,24,7,5,3,4,8.42,1132,25.5,1.3,5.54,0,32.34,2
2016,4,24,7,5,2,4,17.47,1877,52,0.8,5.54,11.67,70.01,1
2016,4,24,7,5,2,6,4.03,409,12.5,1.3,0,0,13.8,2
2016,6,30,4,3,4,2,15.7,3254,52,0.8,0,0,52.8,3
2016,6,30,4,3,4,2,20.42,3570,52,0.8,5.54,0,58.34,2
2016,6,30,4,3,4,3,14.7,4126,51.5,0.8,5.54,11.55,69.39,1
2016,6,30,4,3,4,2,23.5,5676,52,0.8,5.54,14.55,72.89,1
2016,6,30,4,3,2,6,13.7,1872,39.5,0.8,0,8,48.3,1
2016,6,30,4,3,4,2,16.15,3767,52,0.8,0,10,62.8,1
2016,6,30,4,3,3,4,9.7,2335,33,0.8,5.54,7.87,47.21,1
2016,6,30,4,3,2,4,20.5,3192,52,0.8,5.54,6,64.34,1
